path,success,hmargin,diralign
head-adapt,1,1,0.33113
head-adapt,1,-27,0.25614
head-adapt,0,-110,0.19088
head-adapt,1,-3,0.31023
head-adapt,0,-41,0.27191
head-adapt,1,9,0.2879
head-adapt,1,10,0.29152
head-adapt,1,15,0.35132
head-adapt,0,-67,0.20649
head-adapt,1,-25,0.29067
head-adapt,1,-10,0.30671
head-adapt,1,-17,0.30367
head-adapt,1,-31,0.32862
head-adapt,1,34,0.32143
head-adapt,0,-65,0.26105
head-adapt,0,-28,0.28398
head-adapt,0,-62,0.2186
head-adapt,0,-59,0.21989
head-adapt,1,-37,0.30596
head-adapt,1,30,0.29472
head-adapt,1,-51,0.28227
head-adapt,0,-48,0.2383
head-adapt,0,-61,0.20622
head-adapt,0,-70,0.21018
head-adapt,1,-33,0.27729
head-adapt,1,1,0.30414
head-adapt,1,-21,0.23159
head-adapt,1,-21,0.26921
head-adapt,1,-11,0.36167
head-adapt,1,-38,0.28482
head-adapt,1,-29,0.28163
head-adapt,1,-22,0.29914
head-adapt,0,-58,0.19731
head-adapt,1,-15,0.34966
head-adapt,1,74,0.30679
head-adapt,1,52,0.26841
head-adapt,1,-42,0.25035
head-adapt,1,-40,0.26612
head-adapt,1,36,0.25883
head-adapt,1,-33,0.23524
head-adapt,1,9,0.25214
head-adapt,0,-50,0.25259
head-adapt,0,-111,0.22499
head-adapt,1,10,0.3342
head-adapt,1,-60,0.28366
head-adapt,1,-17,0.26601
head-adapt,1,55,0.29565
head-adapt,1,43,0.36499
head-adapt,0,-45,0.23231
head-adapt,0,-139,0.14189
head-adapt,1,-45,0.24305
head-adapt,1,-62,0.19046
head-adapt,1,-54,0.26867
head-adapt,1,-29,0.20495
head-adapt,1,-66,0.22671
head-adapt,0,-59,0.246
head-adapt,0,-56,0.23279
head-adapt,0,-110,0.18033
head-adapt,1,-7,0.25604
head-adapt,1,-57,0.19967
head-adapt,0,-50,0.20096
head-adapt,1,-36,0.24321
head-adapt,1,-29,0.29399
head-adapt,1,3,0.26759
head-adapt,1,-20,0.26651
head-adapt,0,-73,0.24225
head-adapt,0,-115,0.20194
head-adapt,1,7,0.26239
head-adapt,1,39,0.22807
head-adapt,1,69,0.30596
head-adapt,1,55,0.27867
head-adapt,1,86,0.32624
head-adapt,1,22,0.24916
head-adapt,1,34,0.24856
head-adapt,1,-12,0.29761
head-adapt,1,25,0.27009
head-adapt,0,-75,0.23766
head-adapt,1,-43,0.31534
head-adapt,1,31,0.25037
head-adapt,1,2,0.32554
head-adapt,1,-9,0.27042
head-adapt,1,-3,0.33274
head-adapt,1,-30,0.27888
head-adapt,1,5,0.29081
head-adapt,1,-43,0.29729
head-adapt,0,-140,0.15544
head-adapt,1,4,0.27075
head-adapt,0,-193,0.13159
head-adapt,1,124,0.33995
head-adapt,1,-6,0.20274
head-adapt,0,-50,0.24797
head-adapt,1,-18,0.29344
head-adapt,1,36,0.33939
head-adapt,1,86,0.295
head-adapt,1,2,0.32681
head-adapt,1,26,0.32749
head-adapt,1,-12,0.23841
head-adapt,0,-114,0.19377
head-adapt,1,-18,0.3197
head-adapt,0,-64,0.25072
head-adapt,1,-1,0.26376
head-adapt,1,34,0.2883
head-adapt,0,-110,0.20658
head-adapt,0,-130,0.1324
head-adapt,1,-10,0.3187
head-adapt,1,40,0.31436
head-adapt,1,-27,0.2445
head-adapt,1,-42,0.2474
head-adapt,1,-9,0.25057
head-adapt,0,-81,0.23271
head-adapt,1,-45,0.24242
head-adapt,1,15,0.3277
head-adapt,1,2,0.28082
head-adapt,0,-71,0.18128
head-adapt,0,-43,0.19799
head-adapt,1,-41,0.29014
head-adapt,1,-35,0.27848
head-adapt,1,6,0.27987
head-adapt,1,-34,0.25379
head-adapt,1,46,0.31216
head-adapt,1,-38,0.23278
head-adapt,1,-47,0.16913
head-adapt,0,-99,0.24978
head-adapt,1,60,0.33091
head-adapt,1,-13,0.20895
head-adapt,1,9,0.351
head-adapt,1,4,0.28663
head-adapt,1,6,0.31739
head-adapt,1,32,0.3404
head-adapt,1,-64,0.25158
head-adapt,1,-7,0.24501
head-adapt,1,-19,0.24785
head-adapt,0,-77,0.26558
head-adapt,1,-19,0.28397
head-adapt,1,-36,0.26864
head-adapt,0,-94,0.16203
head-adapt,0,-59,0.26091
head-adapt,1,-29,0.28642
head-adapt,1,-83,0.20409
head-adapt,1,2,0.24277
head-adapt,1,-14,0.26358
head-adapt,1,-10,0.29137
head-adapt,1,49,0.33936
head-adapt,0,-31,0.26488
head-adapt,1,-23,0.24307
head-adapt,1,-49,0.24041
head-adapt,0,-39,0.26824
head-adapt,1,-4,0.30532
head-adapt,0,-68,0.27576
head-adapt,0,-33,0.30078
head-adapt,1,0,0.28993
head-adapt,1,-24,0.30914
head-adapt,1,-39,0.1706
head-adapt,1,-21,0.33738
head-adapt,1,-59,0.28962
head-adapt,1,-23,0.22584
head-adapt,1,-42,0.30438
head-adapt,0,-56,0.24369
head-adapt,1,55,0.27537
head-adapt,1,53,0.33309
head-adapt,1,0,0.30811
head-adapt,1,-48,0.25758
head-adapt,1,-38,0.22878
head-adapt,1,24,0.36547
head-adapt,1,6,0.34503
head-adapt,1,-7,0.23366
head-adapt,0,-71,0.20125
head-adapt,1,11,0.25971
head-adapt,1,30,0.29832
head-adapt,1,-24,0.29696
head-adapt,1,-28,0.26151
head-adapt,0,-42,0.28192
head-adapt,1,-30,0.25844
head-adapt,0,-107,0.21322
head-adapt,0,-71,0.21599
head-adapt,1,-63,0.26555
head-adapt,1,-31,0.28159
head-adapt,0,-40,0.27187
head-adapt,1,-56,0.20595
head-adapt,0,-80,0.21247
head-adapt,1,-25,0.26634
head-adapt,1,9,0.3096
head-adapt,1,-20,0.26713
head-adapt,0,-78,0.18955
head-adapt,1,7,0.30065
head-adapt,0,-65,0.19019
head-adapt,1,60,0.34833
head-adapt,1,-7,0.31885
head-adapt,0,-89,0.12536
head-adapt,0,-82,0.24747
head-adapt,1,42,0.28083
head-adapt,1,94,0.35939
head-adapt,1,55,0.30978
head-adapt,1,-9,0.21499
head-adapt,1,-41,0.18873
head-adapt,1,40,0.28711
head-adapt,1,-18,0.25221
head-adapt,0,-66,0.27096
head-adapt,0,-125,0.15246
head-adapt,1,-18,0.27976
head-adapt,1,-27,0.30918
head-adapt,0,-67,0.25546
head-adapt,1,-21,0.26618
head-adapt,0,-42,0.22668
head-adapt,1,-55,0.25772
head-adapt,0,-71,0.18137
head-adapt,1,-31,0.28778
head-adapt,1,45,0.30378
head-adapt,1,17,0.2804
head-adapt,0,-127,0.16783
head-adapt,1,-22,0.24999
head-adapt,1,-19,0.32784
head-adapt,1,-20,0.21079
head-adapt,1,-39,0.19982
head-adapt,0,-169,0.14025
head-adapt,1,7,0.28249
head-adapt,0,-98,0.20041
head-adapt,1,32,0.34826
head-adapt,1,-43,0.23039
head-adapt,1,-6,0.2959
head-adapt,1,-4,0.2687
head-adapt,1,6,0.29633
head-adapt,1,29,0.3112
head-adapt,1,-42,0.24083
head-adapt,0,-100,0.23938
head-adapt,1,-22,0.26728
head-adapt,0,-41,0.22869
head-adapt,1,-22,0.27871
head-adapt,1,-75,0.27616
head-adapt,1,40,0.28364
head-adapt,1,-56,0.31033
head-adapt,0,-140,0.17461
head-adapt,1,46,0.28952
head-adapt,1,-70,0.25923
head-adapt,1,28,0.32756
head-adapt,1,-25,0.21452
head-adapt,1,-6,0.30733
head-adapt,1,-21,0.24979
head-adapt,1,38,0.32684
head-adapt,1,-13,0.28117
head-adapt,1,42,0.3124
head-adapt,1,-20,0.29077
head-adapt,1,-7,0.19298
head-adapt,0,-93,0.13453
head-adapt,1,-1,0.3707
head-adapt,0,-112,0.16264
head-adapt,1,24,0.35326
head-adapt,1,-4,0.3152
head-adapt,1,-30,0.25156
head-adapt,0,-82,0.2242
head-adapt,1,-4,0.29065
head-adapt,1,-25,0.28272
head-adapt,1,17,0.22151
head-adapt,1,-12,0.29412
head-adapt,1,-61,0.27713
head-adapt,1,11,0.30136
head-adapt,1,-67,0.26408
head-adapt,1,-27,0.27694
head-adapt,1,-47,0.22424
head-adapt,1,19,0.26691
head-adapt,0,-92,0.17724
head-adapt,1,26,0.3223
head-adapt,1,-29,0.25328
head-adapt,0,-38,0.26198
head-adapt,1,40,0.34682
head-adapt,0,-59,0.18941
head-adapt,1,10,0.30603
head-adapt,0,-95,0.21118
head-adapt,1,20,0.26092
head-adapt,1,-11,0.33655
head-adapt,1,-23,0.26648
head-adapt,1,8,0.30882
head-adapt,1,-51,0.25477
head-adapt,1,23,0.29931
head-adapt,1,29,0.25397
head-adapt,1,2,0.27491
head-adapt,1,-31,0.28474
head-adapt,1,40,0.33536
head-adapt,1,-26,0.30113
head-adapt,0,-54,0.29201
head-adapt,1,-8,0.31075
head-adapt,1,-22,0.23719
head-adapt,1,28,0.33424
head-adapt,1,-11,0.26983
head-adapt,1,-7,0.31513
head-adapt,1,59,0.35099
head-adapt,1,14,0.29886
head-adapt,1,43,0.30316
head-adapt,1,-14,0.33686
head-adapt,1,-19,0.33023
head-adapt,0,-116,0.18851
head-adapt,1,-47,0.25139
head-adapt,0,-45,0.218
head-adapt,1,-59,0.28191
head-adapt,1,-19,0.23569
head-adapt,0,-160,0.14306
head-adapt,0,-72,0.1762
head-adapt,1,75,0.30489
head-adapt,1,39,0.32919
head-adapt,1,18,0.30694
head-adapt,1,-59,0.25959
head-adapt,0,-82,0.31126
head-adapt,1,-4,0.30233
head-adapt,1,43,0.35765
head-adapt,0,-45,0.2518
head-adapt,1,28,0.31762
head-adapt,0,-132,0.18782
head-adapt,1,-23,0.24962
head-adapt,1,-69,0.24029
head-adapt,1,4,0.26802
head-adapt,1,10,0.31687
head-adapt,1,9,0.31613
head-adapt,0,-71,0.20611
head-adapt,0,-41,0.1914
head-adapt,1,21,0.26571
head-adapt,1,-30,0.24454
head-adapt,0,-78,0.18351
head-adapt,1,41,0.28115
head-adapt,0,-84,0.20681
head-adapt,0,-70,0.22043
head-adapt,1,34,0.30978
head-adapt,1,-62,0.26366
head-adapt,1,13,0.2478
head-adapt,1,-24,0.23981
head-adapt,1,-25,0.26756
head-adapt,1,-31,0.2704
head-adapt,1,-30,0.26837
head-adapt,1,16,0.2927
head-adapt,0,-63,0.25552
head-adapt,1,36,0.31527
head-adapt,1,-19,0.27149
head-adapt,1,-35,0.27502
head-adapt,0,-41,0.26505
head-adapt,1,-4,0.29905
head-adapt,0,-36,0.16121
head-adapt,1,-12,0.2812
head-adapt,1,-34,0.24806
head-adapt,1,-7,0.26199
head-adapt,1,19,0.30712
head-adapt,1,-65,0.23898
head-adapt,1,-32,0.25345
head-adapt,1,101,0.29738
head-adapt,1,7,0.28603
head-adapt,1,-13,0.26706
head-adapt,1,13,0.27527
head-adapt,1,19,0.35153
head-adapt,0,-58,0.23312
head-adapt,0,-126,0.17695
head-adapt,1,-79,0.18491
head-adapt,1,25,0.32192
head-adapt,0,-69,0.26062
head-adapt,0,-91,0.19827
head-adapt,1,-56,0.28245
head-adapt,1,-8,0.27781
head-adapt,1,14,0.30854
head-adapt,1,-47,0.25905
head-adapt,1,-34,0.30419
head-adapt,0,-111,0.07451
head-adapt,1,-38,0.23987
head-adapt,1,68,0.32878
head-adapt,1,42,0.2847
head-adapt,0,-70,0.23124
head-adapt,1,15,0.31601
head-adapt,0,-43,0.19599
head-adapt,1,12,0.23499
head-adapt,1,31,0.30365
head-adapt,1,-49,0.26515
head-adapt,1,5,0.23656
head-adapt,1,37,0.31698
head-adapt,1,49,0.28985
head-adapt,0,-58,0.16015
head-adapt,1,11,0.32794
head-adapt,1,23,0.31589
head-adapt,1,61,0.28212
head-adapt,1,-5,0.28414
head-adapt,0,-177,-0.01035
head-adapt,1,14,0.30659
head-adapt,1,-18,0.35116
head-adapt,1,39,0.30863
head-adapt,1,-47,0.22973
head-adapt,1,-18,0.27124
head-adapt,1,9,0.31498
head-adapt,1,-15,0.16265
head-adapt,1,18,0.27977
head-adapt,1,-41,0.26743
head-adapt,0,-43,0.26843
head-adapt,1,26,0.33399
head-adapt,1,-32,0.27847
head-adapt,1,-62,0.231
head-adapt,1,3,0.31135
head-adapt,1,-22,0.29078
head-adapt,1,19,0.34044
head-adapt,0,-136,0.16617
head-adapt,1,-29,0.26128
head-adapt,0,-52,0.27332
head-adapt,0,-46,0.24534
head-adapt,1,54,0.28728
head-adapt,0,-112,0.14664
head-adapt,0,-101,0.22023
head-adapt,1,-6,0.27116
head-adapt,1,-21,0.31794
head-adapt,0,-65,0.25488
head-adapt,1,38,0.29092
head-adapt,1,5,0.30749
head-adapt,1,47,0.28742
head-adapt,1,-23,0.23245
head-adapt,1,-46,0.24859
head-adapt,1,-24,0.28756
head-adapt,0,-102,0.22512
head-adapt,0,-85,0.24203
head-adapt,1,-6,0.31092
head-adapt,0,-62,0.21158
head-adapt,1,14,0.25399
head-adapt,1,11,0.30343
head-adapt,1,16,0.31952
head-adapt,1,-23,0.29644
head-adapt,1,-39,0.28186
head-adapt,0,-38,0.23471
head-adapt,1,23,0.23984
head-adapt,0,-93,0.22305
head-adapt,1,-26,0.18165
head-adapt,1,-36,0.22763
head-adapt,1,77,0.3104
head-adapt,1,5,0.2576
head-adapt,1,17,0.31447
head-adapt,1,-62,0.23667
head-adapt,1,-39,0.28731
head-adapt,1,63,0.24507
head-adapt,1,-33,0.28769
head-adapt,1,-5,0.30334
head-adapt,0,-71,0.15481
head-adapt,0,-91,0.24975
head-adapt,1,-8,0.28038
head-adapt,1,-37,0.26399
head-adapt,1,28,0.33595
head-adapt,1,6,0.31333
head-adapt,0,-95,0.20125
head-adapt,0,-70,0.23889
head-adapt,1,0,0.29433
head-adapt,1,-12,0.30014
head-adapt,0,-161,0.16926
head-adapt,1,-23,0.25668
head-adapt,1,-47,0.29222
head-adapt,0,-98,0.20471
head-adapt,0,-117,0.19212
head-adapt,1,5,0.30356
head-adapt,1,-46,0.28133
head-adapt,1,27,0.24167
head-adapt,0,-171,0.08194
head-adapt,0,-122,0.08087
head-adapt,1,-41,0.2754
head-adapt,1,8,0.24542
head-adapt,0,-70,0.21201
head-adapt,1,-5,0.25413
head-adapt,0,-80,0.20226
head-adapt,1,13,0.27874
head-adapt,0,-63,0.2007
head-adapt,1,-36,0.27491
head-adapt,1,35,0.29227
head-adapt,1,-53,0.26858
head-adapt,0,-163,0.15286
head-adapt,1,-22,0.23264
head-adapt,1,62,0.31898
head-adapt,1,-8,0.2594
head-adapt,1,10,0.23259
head-adapt,1,11,0.24004
head-adapt,1,61,0.35219
head-adapt,1,-45,0.23371
head-adapt,1,-9,0.25904
head-adapt,1,9,0.25398
head-adapt,1,34,0.32192
head-adapt,1,9,0.25412
head-adapt,0,-111,0.23695
head-adapt,1,-2,0.30969
head-adapt,1,-72,0.21507
head-adapt,1,-7,0.32111
head-adapt,1,41,0.27483
head-adapt,1,-22,0.29597
head-adapt,0,-102,0.22483
head-adapt,1,71,0.30767
head-adapt,1,-10,0.23332
head-adapt,0,-79,0.25571
head-adapt,1,-3,0.32002
head-adapt,1,37,0.29108
head-adapt,1,15,0.33576
head-adapt,1,9,0.2966
head-adapt,0,-44,0.2019
head-adapt,1,68,0.3214
head-adapt,1,15,0.26602
head-adapt,0,-42,0.275
head-adapt,1,8,0.3205
head-adapt,1,20,0.29708
head-adapt,1,2,0.27082
head-adapt,1,-43,0.29955
head-adapt,1,24,0.32642
head-adapt,1,16,0.31024
head-adapt,1,-24,0.25645
head-adapt,1,26,0.28142
head-adapt,1,-96,0.26115
head-adapt,1,-10,0.32019
head-adapt,1,45,0.33001
head-adapt,1,-21,0.22276
head-adapt,0,-85,0.2252
head-adapt,1,0,0.29979
head-adapt,1,-5,0.24216
head-adapt,1,0,0.24295
head-adapt,0,-65,0.26251
head-adapt,1,-47,0.27315
head-adapt,0,-43,0.2425
head-adapt,1,18,0.26099
head-adapt,1,-60,0.28064
head-adapt,0,-68,0.1997
head-adapt,0,-102,0.21531
head-adapt,1,-19,0.30204
head-adapt,1,-4,0.34931
head-adapt,1,8,0.27206
head-adapt,1,-19,0.30448
head-adapt,1,-15,0.3289
head-adapt,1,25,0.30991
head-adapt,1,58,0.34033
head-adapt,1,-14,0.30076
head-adapt,1,13,0.278
head-adapt,1,-89,0.28877
head-adapt,0,-95,0.27339
head-adapt,1,-20,0.22101
head-adapt,1,24,0.34269
head-adapt,1,-27,0.25232
head-adapt,1,6,0.31646
head-adapt,0,-53,0.22711
head-adapt,1,-12,0.29513
head-adapt,1,-47,0.24349
head-adapt,1,-45,0.2928
head-adapt,1,34,0.29859
head-adapt,0,-62,0.19536
head-adapt,1,-37,0.277
head-adapt,1,-47,0.30299
head-adapt,1,95,0.34603
head-adapt,0,-120,0.19146
head-adapt,1,2,0.2803
head-adapt,1,-16,0.26301
head-adapt,1,-23,0.27256
head-adapt,0,-64,0.14671
head-adapt,1,17,0.32696
head-adapt,1,-46,0.29923
head-adapt,1,18,0.2246
head-adapt,1,11,0.26087
head-adapt,0,-94,0.15364
head-adapt,1,17,0.28606
head-adapt,1,56,0.3481
head-adapt,1,-37,0.25291
head-adapt,1,-2,0.28848
head-adapt,1,-47,0.27764
head-adapt,1,-74,0.24781
head-adapt,1,78,0.35074
head-adapt,1,-23,0.32441
head-adapt,1,31,0.28577
head-adapt,0,-73,0.24326
head-adapt,1,-7,0.19417
head-adapt,1,-3,0.30616
head-adapt,1,29,0.21298
head-adapt,1,2,0.23709
head-adapt,0,-46,0.26496
head-adapt,0,-85,0.26109
head-adapt,1,33,0.33061
head-adapt,0,-233,0.06525
head-adapt,1,-10,0.35525
head-adapt,1,-12,0.31598
head-adapt,0,-54,0.14628
head-adapt,0,-89,0.19145
head-adapt,1,39,0.23018
head-adapt,0,-96,0.21591
head-adapt,1,-1,0.30852
head-adapt,0,-54,0.24256
head-adapt,1,13,0.31496
head-adapt,1,17,0.2891
head-adapt,1,-29,0.30394
head-adapt,1,15,0.26767
head-adapt,1,12,0.35208
head-adapt,1,-8,0.31143
head-adapt,1,0,0.26454
head-adapt,1,-34,0.25123
head-adapt,1,-11,0.24013
head-adapt,1,-29,0.28215
head-adapt,1,-24,0.30646
head-adapt,0,-122,0.13008
head-adapt,1,135,0.32703
head-adapt,1,-30,0.25935
head-adapt,1,-18,0.27717
head-adapt,1,-1,0.32412
head-adapt,1,-37,0.2306
head-adapt,0,-76,0.21092
head-adapt,1,3,0.29508
head-adapt,1,-37,0.26846
head-adapt,0,-41,0.21741
head-adapt,0,-106,0.21123
head-adapt,1,59,0.31261
head-adapt,1,-36,0.23693
head-adapt,1,-41,0.23647
head-adapt,0,-96,0.19406
head-adapt,0,-74,0.20124
head-adapt,0,-48,0.24795
head-adapt,1,-48,0.2556
head-adapt,1,-36,0.18233
head-adapt,0,-148,0.15654
head-adapt,1,5,0.26186
head-adapt,1,30,0.26628
head-adapt,1,-14,0.31785
head-adapt,1,60,0.34594
head-adapt,1,4,0.29546
head-adapt,1,-41,0.26094
head-adapt,1,-17,0.34727
head-adapt,1,-59,0.24682
head-adapt,1,-63,0.28278
head-adapt,1,-43,0.29572
head-adapt,0,-33,0.25343
head-adapt,0,-49,0.1885
head-adapt,1,24,0.29255
head-adapt,1,47,0.33419
head-adapt,1,15,0.32171
head-adapt,1,71,0.32797
head-adapt,1,-35,0.28287
head-adapt,1,-38,0.22649
head-adapt,1,24,0.29576
head-adapt,1,-49,0.28391
head-adapt,0,-67,0.25828
head-adapt,1,-23,0.28771
head-adapt,1,46,0.28977
head-adapt,1,22,0.32259
head-adapt,0,-152,0.05383
head-adapt,1,-15,0.27483
head-adapt,1,-1,0.27092
head-adapt,1,-51,0.20917
head-adapt,1,13,0.24606
head-adapt,1,43,0.29715
head-adapt,0,-45,0.13106
head-adapt,0,-61,0.26006
head-adapt,1,-27,0.28197
head-adapt,1,-43,0.27284
head-adapt,1,3,0.29493
head-adapt,1,-4,0.28671
head-adapt,1,-30,0.29669
head-adapt,0,-68,0.26034
head-adapt,1,-11,0.28642
head-adapt,1,-25,0.26279
head-adapt,1,-35,0.26532
head-adapt,1,1,0.28072
head-adapt,1,-38,0.28267
head-adapt,1,-38,0.26547
head-adapt,1,-33,0.22717
head-adapt,0,-96,0.19748
head-adapt,1,-50,0.24746
head-adapt,0,-38,0.28383
head-adapt,1,24,0.34738
head-adapt,0,-67,0.25662
head-adapt,0,-44,0.27591
head-adapt,1,-21,0.29528
head-adapt,1,11,0.36298
head-adapt,1,-30,0.24919
head-adapt,1,1,0.21191
head-adapt,0,-52,0.27489
head-adapt,0,-29,0.29203
head-adapt,1,3,0.28141
head-adapt,1,-4,0.27915
head-adapt,0,-32,0.28492
head-adapt,0,-76,0.285
head-adapt,0,-66,0.25347
head-adapt,1,22,0.36554
head-adapt,0,-124,0.13814
head-adapt,1,-19,0.32754
head-adapt,1,-34,0.30243
head-adapt,1,40,0.25174
head-adapt,0,-138,0.19762
head-adapt,1,13,0.30381
head-adapt,0,-43,0.25526
head-adapt,1,-12,0.27084
head-adapt,1,50,0.35946
head-adapt,1,-21,0.22981
head-adapt,1,72,0.29549
head-adapt,0,-74,0.23561
head-adapt,1,-21,0.33253
head-adapt,0,-85,0.17767
head-adapt,0,-161,0.13126
head-adapt,1,-8,0.28385
head-adapt,1,-23,0.32491
head-adapt,1,-28,0.26358
head-adapt,1,31,0.26897
head-adapt,1,-9,0.24113
head-adapt,1,-14,0.2766
head-adapt,1,26,0.33028
head-adapt,0,-42,0.2446
head-adapt,1,-7,0.25664
head-adapt,1,2,0.31933
head-adapt,1,-50,0.24671
head-adapt,1,-9,0.28962
head-adapt,1,14,0.28576
head-adapt,1,-3,0.28897
head-adapt,0,-95,0.23464
head-adapt,1,13,0.2735
head-adapt,1,16,0.29896
head-adapt,0,-53,0.22213
head-adapt,1,-14,0.27086
head-adapt,1,19,0.34743
head-adapt,0,-102,0.19466
head-adapt,1,-30,0.28796
head-adapt,1,-70,0.24975
head-adapt,1,-75,0.24712
head-adapt,1,-19,0.22569
head-adapt,1,-10,0.21945
head-adapt,1,22,0.31349
head-adapt,0,-63,0.20804
head-adapt,1,-6,0.25307
head-adapt,0,-85,0.2457
head-adapt,1,-11,0.3201
head-adapt,0,-29,0.13288
head-adapt,0,-72,0.2496
head-adapt,0,-82,0.25699
head-adapt,1,-2,0.26423
head-adapt,0,-20,0.2151
head-adapt,1,-40,0.23917
head-adapt,1,64,0.31856
head-adapt,1,-19,0.30066
head-adapt,0,-80,0.21884
head-adapt,1,-23,0.26306
head-adapt,1,31,0.29362
head-adapt,1,-30,0.24727
head-adapt,1,-53,0.27058
head-adapt,0,-52,0.21484
head-adapt,1,11,0.26032
head-adapt,1,38,0.24854
head-adapt,1,-40,0.29271
head-adapt,0,-119,0.14437
head-adapt,1,2,0.25491
head-adapt,1,24,0.25549
head-adapt,1,13,0.27826
head-adapt,0,-40,0.26459
head-adapt,1,78,0.32013
head-adapt,0,-129,0.15172
head-adapt,1,-70,0.27719
head-adapt,0,-50,0.20501
head-adapt,1,2,0.29405
head-adapt,1,27,0.35019
head-adapt,1,-49,0.26657
head-adapt,1,-96,0.24099
head-adapt,1,26,0.25735
head-adapt,1,-8,0.3095
head-adapt,1,8,0.30972
head-adapt,1,-17,0.23695
head-adapt,1,41,0.32937
head-adapt,1,-3,0.31469
head-adapt,1,-52,0.20872
head-adapt,1,57,0.29578
head-adapt,1,-10,0.28723
head-adapt,1,-20,0.24761
head-adapt,1,28,0.30924
head-adapt,1,-47,0.28411
head-adapt,0,-28,0.25661
head-adapt,1,-30,0.21406
head-adapt,1,-54,0.28463
head-adapt,1,-41,0.22285
head-adapt,0,-218,0.05227
head-adapt,1,-16,0.29421
head-adapt,1,0,0.33769
head-adapt,1,-24,0.25379
head-adapt,0,-35,0.28229
head-adapt,1,30,0.35859
head-adapt,1,-22,0.24849
head-adapt,1,-30,0.2557
head-adapt,1,46,0.32445
head-adapt,0,-97,0.15826
head-adapt,1,-24,0.24425
head-adapt,1,-27,0.28125
head-adapt,1,107,0.27874
head-adapt,0,-69,0.21663
head-adapt,1,-2,0.25614
head-adapt,1,-1,0.3585
head-adapt,1,-25,0.22826
head-adapt,1,-9,0.25611
head-adapt,1,-23,0.18496
head-adapt,1,27,0.24499
head-adapt,1,-2,0.28532
head-adapt,1,-45,0.24007
head-adapt,1,-39,0.26343
head-adapt,1,-15,0.32557
head-adapt,1,-37,0.32283
head-adapt,0,-92,0.20826
head-adapt,1,26,0.32048
head-adapt,1,33,0.28975
head-adapt,0,-41,0.25101
head-adapt,0,-71,0.16968
head-adapt,0,-167,0.15744
head-adapt,1,-55,0.16893
head-adapt,0,-69,0.21067
head-adapt,0,-58,0.23107
head-adapt,1,14,0.27238
head-adapt,0,-91,0.23566
head-adapt,1,16,0.32502
head-adapt,1,-77,0.26133
head-adapt,0,-115,0.1683
head-adapt,1,-39,0.2947
head-adapt,1,-21,0.27598
head-adapt,1,-2,0.2703
head-adapt,1,42,0.30017
head-adapt,1,28,0.25071
head-adapt,1,6,0.29816
head-adapt,0,-49,0.20606
head-adapt,1,82,0.34722
head-adapt,1,-74,0.27124
head-adapt,1,-12,0.2779
head-adapt,0,-82,0.21545
head-adapt,1,8,0.30714
head-adapt,1,-14,0.22826
head-adapt,1,-29,0.2348
head-adapt,0,-90,0.24746
head-adapt,0,-62,0.25018
head-adapt,0,-89,0.1833
head-adapt,1,-5,0.29651
head-adapt,1,-13,0.20521
head-adapt,1,17,0.2857
head-adapt,1,25,0.21245
head-adapt,1,-20,0.28474
head-adapt,1,-19,0.29527
head-adapt,1,-34,0.23657
head-adapt,0,-167,0.16432
head-adapt,1,145,0.35441
head-adapt,1,-57,0.1894
head-adapt,1,-28,0.2701
head-adapt,1,-91,0.23055
head-adapt,1,17,0.23475
head-adapt,0,-38,0.25714
head-adapt,1,-7,0.25156
head-adapt,0,-88,0.15191
head-adapt,1,-42,0.31624
head-adapt,1,14,0.26812
head-adapt,1,37,0.34153
head-adapt,1,-44,0.27847
head-adapt,0,-125,0.19252
head-adapt,1,60,0.33417
head-adapt,0,-140,0.19514
head-adapt,1,7,0.29303
head-adapt,1,42,0.35254
head-adapt,1,-87,0.26373
head-adapt,0,-62,0.18565
head-adapt,1,4,0.19186
head-adapt,0,-45,0.16737
head-adapt,0,-42,0.24894
head-adapt,1,88,0.29749
head-adapt,0,-60,0.17733
head-adapt,1,-43,0.26083
head-adapt,0,-74,0.23656
head-adapt,1,-44,0.25911
head-adapt,1,40,0.26968
head-adapt,1,-58,0.28991
head-adapt,0,-124,0.18106
head-adapt,1,43,0.28706
head-adapt,0,-55,0.2282
head-adapt,1,-10,0.29325
head-adapt,1,39,0.32486
head-adapt,1,-22,0.248
head-adapt,1,28,0.32165
head-adapt,1,-36,0.28457
head-adapt,1,51,0.29518
head-adapt,1,-11,0.24201
head-adapt,1,2,0.29951
head-adapt,1,5,0.24295
head-adapt,0,-118,0.17684
head-adapt,1,61,0.31469
head-adapt,1,33,0.31922
head-adapt,0,-70,0.14171
head-adapt,1,11,0.18867
head-adapt,1,-12,0.23871
head-adapt,1,25,0.31906
head-adapt,1,33,0.22693
head-adapt,1,-15,0.31239
head-adapt,1,-11,0.29199
head-adapt,1,9,0.31039
head-adapt,0,-147,0.19998
head-adapt,1,-10,0.32174
head-adapt,1,5,0.34387
head-adapt,1,-8,0.27559
head-adapt,1,-23,0.27424
head-adapt,1,58,0.34493
head-adapt,0,-110,0.2222
head-adapt,1,-1,0.27068
head-adapt,1,26,0.305
head-adapt,0,-87,0.20597
head-adapt,0,-74,0.21524
head-adapt,1,78,0.32759
head-adapt,1,-17,0.28119
head-adapt,1,27,0.31673
head-adapt,1,10,0.31021
head-adapt,1,-15,0.32734
head-adapt,1,-43,0.28064
